# STATION: 035HI
# STATION NAME: Kona Hema
# LATITUDE: 19.2068
# LONGITUDE: -155.8110
# ELEVATION [ft]: 4209.0
# STATE: HI
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_five_minute_set_1,volt_set_1,net_radiation_set_1,net_radiation_sw_set_1,net_radiation_lw_set_1,outgoing_radiation_sw_set_1,incoming_radiation_lw_set_1,outgoing_radiation_lw_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d,altimeter_set_1d,sea_level_pressure_set_1d,wet_bulb_temperature_set_1d
,,Pascals,Celsius,%,m/s,Degrees,m/s,W/m**2,Millimeters,volts,W/m**2,W/m**2,W/m**2,W/m**2,W/m**2,W/m**2,Celsius,code,Celsius,Celsius,Pascals,Pascals,Celsius
035HI,2024-01-15T10:05:00Z,87180.0,10.05,85.8,2.423,47.3,3.498,0.0,0.0,12.92,-73.62,-4.64,-68.99,0.81,285.9,354.89,,NE,,7.75,101738.82,101542.75,
035HI,2024-01-15T10:10:00Z,87180.0,9.889,86.7,2.397,48.28,3.663,0.0,0.0,12.87,-73.96,-4.67,-69.29,0.6,285.01,354.3,,NE,,7.75,101738.82,101551.43,
035HI,2024-01-15T10:15:00Z,87180.0,9.9,86.2,2.552,49.95,3.442,0.0,0.0,12.84,-73.15,-4.49,-68.66,0.72,288.85,357.51,,NE,,7.68,101738.82,101550.84,
035HI,2024-01-15T10:20:00Z,87170.0,9.978,85.4,2.593,47.1,3.498,0.0,0.0,12.9,-73.51,-4.38,-69.13,0.77,286.4,355.54,,NE,,7.61,101727.15,101534.99,
035HI,2024-01-15T10:25:00Z,87170.0,10.039,84.8,2.382,49.51,3.277,0.0,0.0,12.91,-73.62,-4.39,-69.23,0.8,284.98,354.22,,NE,,7.57,101727.15,101531.7,
035HI,2024-01-15T10:30:00Z,87170.0,9.922,85.0,2.032,47.59,2.721,0.0,0.0,12.92,-73.39,-4.48,-68.91,0.49,284.63,353.54,,NE,,7.49,101727.15,101538.01,
035HI,2024-01-15T10:35:00Z,87170.0,9.778,85.2,2.49,43.42,,0.0,0.0,12.92,-72.38,-4.27,-68.11,0.64,285.01,353.12,,NE,,7.38,101727.15,101545.79,
035HI,2024-01-15T10:40:00Z,87170.0,9.889,83.5,2.572,43.07,3.334,0.0,0.0,12.92,-72.61,-4.25,-68.36,0.82,284.54,352.9,,NE,,7.19,101727.15,101539.81,
035HI,2024-01-15T10:45:00Z,87180.0,9.672,84.9,2.392,46.4,3.112,0.0,0.0,12.92,-72.65,-4.43,-68.22,0.51,284.37,352.59,,NE,,7.23,101738.82,101563.18,
035HI,2024-01-15T10:50:00Z,87180.0,9.539,85.8,2.289,45.79,3.112,0.0,0.0,12.87,-72.7,-4.48,-68.22,0.61,284.03,352.25,,NE,,7.25,101738.82,101570.37,
035HI,2024-01-15T10:55:00Z,87180.0,9.522,84.8,2.598,48.47,3.833,0.0,0.0,12.83,-71.37,-4.25,-67.12,0.65,288.3,355.41,,NE,,7.06,101738.82,101571.3,
035HI,2024-01-15T11:00:00Z,87170.0,9.872,82.7,3.38,57.55,4.167,0.0,0.0,12.9,-72.63,-3.96,-68.67,0.84,285.35,354.02,,ENE,,7.04,101727.15,101540.74,
035HI,2024-01-15T11:05:00Z,87160.0,9.878,82.8,3.066,54.19,3.941,0.0,0.0,12.9,-72.76,-4.12,-68.64,0.48,284.42,353.06,,NE,,7.06,101715.48,101528.77,
035HI,2024-01-15T11:10:00Z,87160.0,9.828,83.0,2.778,50.9,3.833,0.0,0.0,12.91,-72.42,-4.13,-68.29,0.5,284.27,352.56,,NE,,7.05,101715.48,101531.46,
035HI,2024-01-15T11:15:00Z,87150.0,9.589,85.2,2.536,48.42,3.164,0.0,0.0,12.91,-72.34,-4.28,-68.06,0.23,284.07,352.12,,NE,,7.2,101703.81,101532.71,
035HI,2024-01-15T11:20:00Z,87150.0,9.45,85.8,2.382,44.89,2.778,0.0,0.0,12.86,-72.01,-4.34,-67.67,0.4,284.03,351.69,,NE,,7.17,101703.81,101540.23,
035HI,2024-01-15T11:25:00Z,87150.0,9.322,86.4,2.325,43.6,2.886,0.0,0.0,12.82,-71.08,-4.42,-66.67,0.36,287.97,354.64,,NE,,7.14,101703.81,101547.17,
035HI,2024-01-15T11:30:00Z,87150.0,9.4,85.6,2.402,42.85,3.056,0.0,0.0,12.89,-71.1,-4.2,-66.9,0.61,285.7,352.6,,NE,,7.08,101703.81,101542.95,
035HI,2024-01-15T11:35:00Z,87130.0,9.572,84.5,2.634,48.83,3.39,0.0,0.0,12.9,-71.4,-4.27,-67.13,0.64,284.55,351.68,,NE,,7.06,101680.47,101510.34,
035HI,2024-01-15T11:40:00Z,87120.0,9.689,82.4,2.546,48.87,3.164,0.0,0.0,12.9,-70.48,-4.2,-66.28,0.73,285.09,351.37,,NE,,6.8,101668.8,101492.38,
035HI,2024-01-15T11:45:00Z,87110.0,9.772,82.5,2.346,46.92,3.277,0.0,0.0,12.9,-69.41,-3.99,-65.42,0.93,285.82,351.24,,NE,,6.9,101657.13,101476.25,
035HI,2024-01-15T11:50:00Z,87110.0,9.678,83.4,2.078,40.19,2.444,0.0,0.0,12.9,-69.06,-4.24,-64.81,0.54,286.16,350.97,,NE,,6.97,101657.13,101481.32,
035HI,2024-01-15T11:55:00Z,87110.0,9.989,81.4,2.217,41.55,2.721,0.0,0.0,12.9,-68.1,-4.01,-64.09,1.26,286.98,351.07,,NE,,6.92,101657.13,101464.55,
035HI,2024-01-15T12:00:00Z,87110.0,10.05,81.6,1.924,41.13,2.943,0.0,0.0,12.9,-68.34,-4.16,-64.18,0.89,286.91,351.1,,NE,,7.01,101657.13,101461.26,
035HI,2024-01-15T12:05:00Z,87100.0,10.078,81.0,2.135,45.82,2.829,0.0,0.0,12.9,-68.4,-4.11,-64.29,0.44,286.87,351.16,,NE,,6.93,101645.46,101448.11,
035HI,2024-01-15T12:10:00Z,87090.0,9.839,82.4,2.192,45.06,2.829,0.0,0.0,12.9,-68.77,-4.09,-64.68,0.03,286.35,351.04,,NE,,6.95,101633.79,101449.33,
035HI,2024-01-15T12:15:00Z,87090.0,9.611,83.5,2.14,44.31,2.665,0.0,0.0,12.9,-68.99,-4.21,-64.77,0.09,286.0,350.77,,NE,,6.92,101633.79,101461.64,
035HI,2024-01-15T12:20:00Z,87090.0,9.572,83.3,2.51,49.31,3.277,0.0,0.0,12.9,-68.83,-4.09,-64.75,0.34,285.9,350.64,,NE,,6.85,101633.79,101463.75,
035HI,2024-01-15T12:25:00Z,87090.0,9.65,82.3,2.588,48.4,3.334,0.0,0.0,12.9,-68.1,-3.97,-64.13,0.61,286.49,350.62,,NE,,6.75,101633.79,101459.54,
035HI,2024-01-15T12:30:00Z,87090.0,9.611,82.3,2.228,52.8,3.056,0.0,0.0,12.9,-68.91,-4.15,-64.75,0.31,285.55,350.3,,NE,,6.71,101633.79,101461.65,
035HI,2024-01-15T12:35:00Z,87090.0,9.839,81.5,2.608,49.83,3.498,0.0,0.0,12.89,-68.18,-3.86,-64.32,0.89,286.13,350.45,,NE,,6.79,101633.79,101449.34,
035HI,2024-01-15T12:40:00Z,87090.0,9.628,83.1,2.691,51.52,3.719,0.0,0.0,12.89,-67.97,-3.9,-64.07,0.19,286.45,350.52,,NE,,6.87,101633.79,101460.72,
035HI,2024-01-15T12:45:00Z,87080.0,9.628,82.0,2.937,49.92,3.833,0.0,0.0,12.89,-67.76,-3.78,-63.98,0.46,286.61,350.6,,NE,,6.67,101622.12,101449.09,
035HI,2024-01-15T12:50:00Z,87080.0,9.778,81.6,2.742,45.67,3.334,0.0,0.0,12.89,-67.66,-3.85,-63.82,0.6,287.04,350.86,,NE,,6.75,101622.12,101440.99,
035HI,2024-01-15T12:55:00Z,87080.0,9.361,84.2,2.675,44.26,3.164,0.0,0.0,12.89,-67.67,-4.03,-63.63,0.0,286.83,350.47,,NE,,6.8,101622.12,101463.51,
035HI,2024-01-15T13:00:00Z,87070.0,9.278,84.4,2.639,46.3,2.943,0.0,0.0,12.89,-67.17,-3.92,-63.25,0.25,286.98,350.22,,NE,,6.75,101610.45,101456.35,
035HI,2024-01-15T13:05:00Z,87070.0,9.35,84.4,2.871,49.29,3.442,0.0,0.0,12.89,-66.9,-3.83,-63.07,0.57,287.14,350.21,,NE,,6.82,101610.45,101452.45,
035HI,2024-01-15T13:10:00Z,87070.0,9.461,84.3,3.061,48.88,3.611,0.0,0.0,12.89,-67.06,-3.84,-63.22,0.71,287.23,350.46,,NE,,6.92,101610.45,101446.44,
035HI,2024-01-15T13:15:00Z,87070.0,9.528,84.0,2.829,49.04,3.442,0.0,0.0,12.89,-66.69,-3.86,-62.83,0.63,287.79,350.61,,NE,,6.93,101610.45,101442.82,
035HI,2024-01-15T13:20:00Z,87070.0,9.728,82.5,2.459,47.61,3.22,0.0,0.0,12.89,-65.81,-3.83,-61.98,0.82,288.63,350.62,,NE,,6.86,101610.45,101432.03,
035HI,2024-01-15T13:25:00Z,87070.0,10.328,78.74,2.685,50.04,3.833,0.0,0.0,12.89,-65.7,-3.37,-62.33,1.38,288.9,351.23,,NE,,6.76,101610.45,101399.74,
035HI,2024-01-15T13:30:00Z,87080.0,10.361,79.29,2.644,40.67,3.442,0.0,0.0,12.89,-66.23,-3.84,-62.38,0.48,289.14,351.52,,NE,,6.89,101622.12,101409.6,
035HI,2024-01-15T13:35:00Z,87070.0,10.2,79.0,2.521,46.47,,0.0,0.0,12.89,-65.88,-3.87,-62.0,0.31,289.37,351.38,,NE,,6.68,101610.45,101406.62,
035HI,2024-01-15T13:40:00Z,87070.0,10.2,79.24,2.727,49.59,3.442,0.0,0.0,12.88,-65.37,-3.69,-61.68,0.42,289.67,351.35,,NE,,6.73,101610.45,101406.62,
035HI,2024-01-15T13:45:00Z,87070.0,10.7,76.57,2.665,48.68,3.442,0.0,0.0,12.88,-65.66,-3.77,-61.89,0.99,289.94,351.83,,NE,,6.71,101610.45,101379.79,
035HI,2024-01-15T13:50:00Z,87080.0,10.8,76.87,2.819,44.01,3.555,0.0,0.0,12.88,-65.62,-3.71,-61.91,0.5,290.4,352.3,,NE,,6.86,101622.12,101386.07,
035HI,2024-01-15T13:55:00Z,87080.0,10.711,77.75,2.49,47.02,3.056,0.0,0.0,12.88,-65.86,-3.8,-62.06,0.13,290.29,352.35,,NE,,6.94,101622.12,101390.83,
035HI,2024-01-15T14:00:00Z,87090.0,10.661,77.12,2.197,48.48,,0.0,0.0,12.88,-66.14,-3.82,-62.32,0.21,289.61,351.93,,NE,,6.78,101633.79,101405.16,
035HI,2024-01-15T14:05:00Z,87090.0,10.339,79.07,2.3,44.43,3.164,0.0,0.0,12.88,-66.05,-3.9,-62.15,0.0,289.35,351.5,,NE,,6.83,101633.79,101422.43,
035HI,2024-01-15T14:10:00Z,87090.0,10.161,79.98,2.289,47.58,3.164,0.0,0.0,12.88,-66.05,-3.84,-62.21,0.0,289.09,351.3,,NE,,6.82,101633.79,101432.0,
035HI,2024-01-15T14:15:00Z,87100.0,10.039,79.59,2.366,47.55,3.442,0.0,0.0,12.88,-65.5,-3.72,-61.78,0.13,289.18,350.96,,NE,,6.63,101645.46,101450.22,
035HI,2024-01-15T14:20:00Z,87100.0,10.161,78.57,2.516,45.2,3.277,0.0,0.0,12.88,-65.93,-3.79,-62.14,0.44,288.81,350.95,,NE,,6.56,101645.46,101443.66,
035HI,2024-01-15T14:25:00Z,87100.0,10.089,79.19,2.387,44.72,2.886,0.0,0.0,12.88,-65.79,-3.83,-61.96,0.19,288.95,350.91,,NE,,6.61,101645.46,101447.53,
035HI,2024-01-15T14:30:00Z,87100.0,10.311,78.87,2.829,48.37,3.498,0.0,0.0,12.88,-66.59,-3.74,-62.85,0.47,288.44,351.29,,NE,,6.77,101645.46,101435.59,
035HI,2024-01-15T14:35:00Z,87100.0,10.011,81.1,3.298,53.0,4.275,0.0,0.0,12.88,-67.2,-3.8,-63.4,0.0,287.93,351.34,,NE,,6.88,101645.46,101451.72,
035HI,2024-01-15T14:40:00Z,87110.0,10.261,79.44,3.328,53.16,3.889,0.0,0.0,12.88,-66.85,-3.52,-63.33,0.35,288.17,351.5,,NE,,6.82,101657.13,101449.92,
035HI,2024-01-15T14:45:00Z,87110.0,9.978,81.3,3.107,56.43,3.776,0.0,0.0,12.88,-66.64,-3.75,-62.89,0.0,288.35,351.25,,ENE,,6.89,101657.13,101465.14,
035HI,2024-01-15T14:50:00Z,87110.0,10.078,80.5,2.958,52.96,3.611,0.0,0.0,12.87,-65.86,-3.66,-62.2,0.38,289.01,351.2,,NE,,6.84,101657.13,101459.76,
035HI,2024-01-15T14:55:00Z,87100.0,10.372,79.26,2.804,45.43,3.498,0.0,0.0,12.87,-65.13,-3.53,-61.6,0.96,289.81,351.41,,NE,,6.9,101645.46,101432.3,
035HI,2024-01-15T15:00:00Z,87100.0,10.978,76.24,2.963,52.5,3.719,0.0,0.0,12.87,-65.45,-3.47,-61.98,0.98,290.32,352.3,,NE,,6.91,101645.46,101399.83,
035HI,2024-01-15T15:05:00Z,87110.0,11.278,74.78,2.984,53.26,3.611,0.0,0.0,12.87,-65.4,-3.41,-61.99,0.5,291.01,353.0,,NE,,6.92,101657.13,101395.44,
035HI,2024-01-15T15:10:00Z,87110.0,11.611,73.16,2.948,51.51,4.388,0.0,0.0,12.87,-65.32,-3.48,-61.83,0.5,291.9,353.74,,NE,,6.92,101657.13,101377.7,
035HI,2024-01-15T15:15:00Z,87110.0,11.5,74.0,2.387,43.51,3.334,0.0,0.0,12.87,-65.43,-3.88,-61.55,0.11,292.0,353.55,,NE,,6.98,101657.13,101383.61,
035HI,2024-01-15T15:20:00Z,87130.0,11.522,73.56,2.336,58.9,3.776,0.0,0.0,12.87,-65.67,-3.57,-62.1,0.16,291.53,353.62,,ENE,,6.91,101680.47,101405.71,
035HI,2024-01-15T15:25:00Z,87130.0,12.089,70.37,2.814,45.96,4.218,0.0,0.0,12.87,-67.03,-3.61,-63.42,0.75,290.94,354.36,,NE,,6.81,101680.47,101375.58,
035HI,2024-01-15T15:30:00Z,87130.0,11.628,73.4,2.716,48.31,3.442,0.0,0.0,12.87,-67.46,-3.83,-63.63,0.0,290.38,354.01,,NE,,6.98,101680.47,101400.07,
035HI,2024-01-15T15:35:00Z,87130.0,11.022,76.66,2.968,50.74,3.833,0.0,0.0,12.87,-67.6,-3.83,-63.76,0.0,289.96,353.72,,NE,,7.04,101680.47,101432.39,
035HI,2024-01-15T15:40:00Z,87130.0,10.65,78.71,3.184,50.44,3.997,0.0,0.0,12.87,-67.94,-3.78,-64.16,0.0,289.09,353.26,,NE,,7.07,101680.47,101452.31,
035HI,2024-01-15T15:45:00Z,87120.0,10.372,79.89,3.21,50.39,3.719,0.0,0.0,12.87,-67.76,-3.82,-63.94,0.0,288.79,352.73,,NE,,7.01,101668.8,101455.59,
035HI,2024-01-15T15:50:00Z,87120.0,10.161,80.9,3.421,51.73,4.275,0.0,0.0,12.87,-67.82,-3.7,-64.11,0.0,288.34,352.45,,NE,,6.99,101668.8,101466.93,
035HI,2024-01-15T15:55:00Z,87120.0,10.072,81.4,3.184,50.03,3.776,0.0,0.0,12.87,-67.23,-3.7,-63.53,0.0,288.73,352.26,,NE,,7.0,101668.8,101471.72,
035HI,2024-01-15T16:00:00Z,87120.0,10.261,79.87,3.02,50.05,3.719,0.0,0.0,12.87,-65.89,-3.51,-62.38,0.59,289.75,352.13,,NE,,6.9,101668.8,101461.56,
035HI,2024-01-15T16:05:00Z,87120.0,10.711,77.44,3.226,54.63,3.833,0.0,0.0,12.86,-66.16,-3.61,-62.55,0.78,289.97,352.52,,NE,,6.89,101668.8,101437.4,
035HI,2024-01-15T16:10:00Z,87130.0,11.161,74.95,3.174,54.81,4.054,0.0,0.0,12.86,-66.18,-3.57,-62.61,0.85,290.59,353.2,,NE,,6.84,101680.47,101424.98,
035HI,2024-01-15T16:15:00Z,87130.0,11.489,73.34,3.123,50.95,3.997,0.0,0.0,12.86,-66.66,-3.61,-63.05,0.53,290.81,353.86,,NE,,6.84,101680.47,101407.48,
035HI,2024-01-15T16:20:00Z,87130.0,11.189,75.18,2.973,48.71,3.663,0.0,0.0,12.86,-66.9,-3.77,-63.13,0.0,290.55,353.68,,NE,,6.91,101680.47,101423.48,
035HI,2024-01-15T16:25:00Z,87130.0,10.95,76.48,3.138,51.55,4.054,0.0,0.0,12.86,-66.79,-3.66,-63.14,0.0,290.21,353.34,,NE,,6.93,101680.47,101436.25,
035HI,2024-01-15T16:30:00Z,87130.0,10.839,77.0,3.406,52.1,4.054,0.0,0.0,12.86,-66.75,-3.59,-63.16,0.0,290.12,353.28,,NE,,6.93,101680.47,101442.19,
